t, Reservoir1_Storage, t, Reservoir1_inflow, t, Reservoir2_Storage, t, Reservoir2_inflow, t, User1_Storage, t, myLink_flow, t, User_link_flow, 
0.000000, 6.953356e-310,0.000000, 6.953356e-310,0.000000, 6.953356e-310,0.000000, 6.953356e-310,0.000000, 6.953356e-310,0.000000, 6.953356e-310,0.000000, 6.953356e-310,
0.010000, 1.500000e+01,0.010000, 0.000000e+00,0.010000, 1.499000e+01,0.010000, 0.000000e+00,0.010000, 1.000000e-02,0.010000, 6.953356e-310,0.010000, 1.000000e+00,
0.023333, 1.500000e+01,0.023333, 0.000000e+00,0.023333, 1.497667e+01,0.023333, 0.000000e+00,0.023333, 2.333332e-02,0.023333, 6.953356e-310,0.023333, 1.000000e+00,
0.041111, 1.500000e+01,0.041111, 0.000000e+00,0.041111, 1.495889e+01,0.041111, 0.000000e+00,0.041111, 4.111108e-02,0.041111, 6.953356e-310,0.041111, 1.000000e+00,
0.064815, 1.500000e+01,0.064815, 0.000000e+00,0.064815, 1.493519e+01,0.064815, 0.000000e+00,0.064815, 6.481477e-02,0.064815, 6.953356e-310,0.064815, 1.000000e+00,
0.088519, 1.500000e+01,0.088519, 0.000000e+00,0.088519, 1.491148e+01,0.088519, 0.000000e+00,0.088519, 8.851846e-02,0.088519, 6.953356e-310,0.088519, 1.000000e+00,
0.112222, 1.500000e+01,0.112222, 0.000000e+00,0.112222, 1.488778e+01,0.112222, 0.000000e+00,0.112222, 1.122221e-01,0.112222, 6.953356e-310,0.112222, 1.000000e+00,
0.135926, 1.500000e+01,0.135926, 0.000000e+00,0.135926, 1.486407e+01,0.135926, 0.000000e+00,0.135926, 1.359258e-01,0.135926, 6.953356e-310,0.135926, 1.000000e+00,
0.159630, 1.500000e+01,0.159630, 0.000000e+00,0.159630, 1.484037e+01,0.159630, 0.000000e+00,0.159630, 1.596295e-01,0.159630, 6.953356e-310,0.159630, 1.000000e+00,
0.183333, 1.500000e+01,0.183333, 0.000000e+00,0.183333, 1.481667e+01,0.183333, 0.000000e+00,0.183333, 1.833332e-01,0.183333, 6.953356e-310,0.183333, 1.000000e+00,
0.207037, 1.500000e+01,0.207037, 0.000000e+00,0.207037, 1.479296e+01,0.207037, 0.000000e+00,0.207037, 2.070369e-01,0.207037, 6.953356e-310,0.207037, 1.000000e+00,
0.230741, 1.500000e+01,0.230741, 0.000000e+00,0.230741, 1.476926e+01,0.230741, 0.000000e+00,0.230741, 2.307406e-01,0.230741, 6.953356e-310,0.230741, 1.000000e+00,
0.254444, 1.500000e+01,0.254444, 0.000000e+00,0.254444, 1.474556e+01,0.254444, 0.000000e+00,0.254444, 2.544443e-01,0.254444, 6.953356e-310,0.254444, 1.000000e+00,
0.278148, 1.500000e+01,0.278148, 0.000000e+00,0.278148, 1.472185e+01,0.278148, 0.000000e+00,0.278148, 2.781480e-01,0.278148, 6.953356e-310,0.278148, 1.000000e+00,
0.301852, 1.500000e+01,0.301852, 0.000000e+00,0.301852, 1.469815e+01,0.301852, 0.000000e+00,0.301852, 3.018517e-01,0.301852, 6.953356e-310,0.301852, 1.000000e+00,
0.325556, 1.500000e+01,0.325556, 0.000000e+00,0.325556, 1.467444e+01,0.325556, 0.000000e+00,0.325556, 3.255553e-01,0.325556, 6.953356e-310,0.325556, 1.000000e+00,
0.349259, 1.500000e+01,0.349259, 0.000000e+00,0.349259, 1.465074e+01,0.349259, 0.000000e+00,0.349259, 3.492590e-01,0.349259, 6.953356e-310,0.349259, 1.000000e+00,
0.372963, 1.500000e+01,0.372963, 0.000000e+00,0.372963, 1.462704e+01,0.372963, 0.000000e+00,0.372963, 3.729627e-01,0.372963, 6.953356e-310,0.372963, 1.000000e+00,
0.396667, 1.500000e+01,0.396667, 0.000000e+00,0.396667, 1.460333e+01,0.396667, 0.000000e+00,0.396667, 3.966664e-01,0.396667, 6.953356e-310,0.396667, 1.000000e+00,
0.420370, 1.500000e+01,0.420370, 0.000000e+00,0.420370, 1.457963e+01,0.420370, 0.000000e+00,0.420370, 4.203701e-01,0.420370, 6.953356e-310,0.420370, 1.000000e+00,
0.444074, 1.500000e+01,0.444074, 0.000000e+00,0.444074, 1.455593e+01,0.444074, 0.000000e+00,0.444074, 4.440738e-01,0.444074, 6.953356e-310,0.444074, 1.000000e+00,
0.467778, 1.500000e+01,0.467778, 0.000000e+00,0.467778, 1.453222e+01,0.467778, 0.000000e+00,0.467778, 4.677775e-01,0.467778, 6.953356e-310,0.467778, 1.000000e+00,
0.491481, 1.500000e+01,0.491481, 0.000000e+00,0.491481, 1.450852e+01,0.491481, 0.000000e+00,0.491481, 4.914812e-01,0.491481, 6.953356e-310,0.491481, 1.000000e+00,
0.515185, 1.500000e+01,0.515185, 0.000000e+00,0.515185, 1.448482e+01,0.515185, 0.000000e+00,0.515185, 5.151849e-01,0.515185, 6.953356e-310,0.515185, 1.000000e+00,
0.538889, 1.500000e+01,0.538889, 0.000000e+00,0.538889, 1.446111e+01,0.538889, 0.000000e+00,0.538889, 5.388885e-01,0.538889, 6.953356e-310,0.538889, 1.000000e+00,
0.562593, 1.500000e+01,0.562593, 0.000000e+00,0.562593, 1.443741e+01,0.562593, 0.000000e+00,0.562593, 5.625922e-01,0.562593, 6.953356e-310,0.562593, 1.000000e+00,
0.586296, 1.500000e+01,0.586296, 0.000000e+00,0.586296, 1.441370e+01,0.586296, 0.000000e+00,0.586296, 5.862959e-01,0.586296, 6.953356e-310,0.586296, 1.000000e+00,
0.610000, 1.500000e+01,0.610000, 0.000000e+00,0.610000, 1.439000e+01,0.610000, 0.000000e+00,0.610000, 6.099996e-01,0.610000, 6.953356e-310,0.610000, 1.000000e+00,
0.633704, 1.500000e+01,0.633704, 0.000000e+00,0.633704, 1.436630e+01,0.633704, 0.000000e+00,0.633704, 6.337033e-01,0.633704, 6.953356e-310,0.633704, 1.000000e+00,
0.657407, 1.500000e+01,0.657407, 0.000000e+00,0.657407, 1.434259e+01,0.657407, 0.000000e+00,0.657407, 6.574070e-01,0.657407, 6.953356e-310,0.657407, 1.000000e+00,
0.681111, 1.500000e+01,0.681111, 0.000000e+00,0.681111, 1.431889e+01,0.681111, 0.000000e+00,0.681111, 6.811107e-01,0.681111, 6.953356e-310,0.681111, 1.000000e+00,
0.704815, 1.500000e+01,0.704815, 0.000000e+00,0.704815, 1.429519e+01,0.704815, 0.000000e+00,0.704815, 7.048144e-01,0.704815, 6.953356e-310,0.704815, 1.000000e+00,
0.728519, 1.500000e+01,0.728519, 0.000000e+00,0.728519, 1.427148e+01,0.728519, 0.000000e+00,0.728519, 7.285180e-01,0.728519, 6.953356e-310,0.728519, 1.000000e+00,
0.752222, 1.500000e+01,0.752222, 0.000000e+00,0.752222, 1.424778e+01,0.752222, 0.000000e+00,0.752222, 7.522217e-01,0.752222, 6.953356e-310,0.752222, 1.000000e+00,
0.775926, 1.500000e+01,0.775926, 0.000000e+00,0.775926, 1.422407e+01,0.775926, 0.000000e+00,0.775926, 7.759254e-01,0.775926, 6.953356e-310,0.775926, 1.000000e+00,
0.799630, 1.500000e+01,0.799630, 0.000000e+00,0.799630, 1.420037e+01,0.799630, 0.000000e+00,0.799630, 7.996291e-01,0.799630, 6.953356e-310,0.799630, 1.000000e+00,
0.823333, 1.500000e+01,0.823333, 0.000000e+00,0.823333, 1.417667e+01,0.823333, 0.000000e+00,0.823333, 8.233328e-01,0.823333, 6.953356e-310,0.823333, 1.000000e+00,
0.847037, 1.500000e+01,0.847037, 0.000000e+00,0.847037, 1.415296e+01,0.847037, 0.000000e+00,0.847037, 8.470365e-01,0.847037, 6.953356e-310,0.847037, 1.000000e+00,
0.870741, 1.500000e+01,0.870741, 0.000000e+00,0.870741, 1.412926e+01,0.870741, 0.000000e+00,0.870741, 8.707402e-01,0.870741, 6.953356e-310,0.870741, 1.000000e+00,
0.894444, 1.500000e+01,0.894444, 0.000000e+00,0.894444, 1.410556e+01,0.894444, 0.000000e+00,0.894444, 8.944439e-01,0.894444, 6.953356e-310,0.894444, 1.000000e+00,
0.918148, 1.500000e+01,0.918148, 0.000000e+00,0.918148, 1.408185e+01,0.918148, 0.000000e+00,0.918148, 9.181476e-01,0.918148, 6.953356e-310,0.918148, 1.000000e+00,
0.941852, 1.500000e+01,0.941852, 0.000000e+00,0.941852, 1.405815e+01,0.941852, 0.000000e+00,0.941852, 9.418512e-01,0.941852, 6.953356e-310,0.941852, 1.000000e+00,
0.965556, 1.500000e+01,0.965556, 0.000000e+00,0.965556, 1.403445e+01,0.965556, 0.000000e+00,0.965556, 9.655549e-01,0.965556, 6.953356e-310,0.965556, 1.000000e+00,
0.989259, 1.500000e+01,0.989259, 0.000000e+00,0.989259, 1.401074e+01,0.989259, 0.000000e+00,0.989259, 9.892586e-01,0.989259, 6.953356e-310,0.989259, 1.000000e+00,
1.012963, 1.500000e+01,1.012963, 0.000000e+00,1.012963, 1.398704e+01,1.012963, 0.000000e+00,1.012963, 1.012962e+00,1.012963, 6.953356e-310,1.012963, 1.000000e+00,
1.036667, 1.500000e+01,1.036667, 0.000000e+00,1.036667, 1.396333e+01,1.036667, 0.000000e+00,1.036667, 1.036666e+00,1.036667, 6.953356e-310,1.036667, 1.000000e+00,
1.060370, 1.500000e+01,1.060370, 0.000000e+00,1.060370, 1.393963e+01,1.060370, 0.000000e+00,1.060370, 1.060370e+00,1.060370, 6.953356e-310,1.060370, 1.000000e+00,
1.084074, 1.500000e+01,1.084074, 0.000000e+00,1.084074, 1.391593e+01,1.084074, 0.000000e+00,1.084074, 1.084073e+00,1.084074, 6.953356e-310,1.084074, 1.000000e+00,
1.107778, 1.500000e+01,1.107778, 0.000000e+00,1.107778, 1.389222e+01,1.107778, 0.000000e+00,1.107778, 1.107777e+00,1.107778, 6.953356e-310,1.107778, 1.000000e+00,
1.131481, 1.500000e+01,1.131481, 0.000000e+00,1.131481, 1.386852e+01,1.131481, 0.000000e+00,1.131481, 1.131481e+00,1.131481, 6.953356e-310,1.131481, 1.000000e+00,
1.155185, 1.500000e+01,1.155185, 0.000000e+00,1.155185, 1.384482e+01,1.155185, 0.000000e+00,1.155185, 1.155184e+00,1.155185, 6.953356e-310,1.155185, 1.000000e+00,
1.178889, 1.500000e+01,1.178889, 0.000000e+00,1.178889, 1.382111e+01,1.178889, 0.000000e+00,1.178889, 1.178888e+00,1.178889, 6.953356e-310,1.178889, 1.000000e+00,
1.202593, 1.500000e+01,1.202593, 0.000000e+00,1.202593, 1.379741e+01,1.202593, 0.000000e+00,1.202593, 1.202592e+00,1.202593, 6.953356e-310,1.202593, 1.000000e+00,
1.226296, 1.500000e+01,1.226296, 0.000000e+00,1.226296, 1.377370e+01,1.226296, 0.000000e+00,1.226296, 1.226295e+00,1.226296, 6.953356e-310,1.226296, 1.000000e+00,
1.250000, 1.500000e+01,1.250000, 0.000000e+00,1.250000, 1.375000e+01,1.250000, 0.000000e+00,1.250000, 1.249999e+00,1.250000, 6.953356e-310,1.250000, 1.000000e+00,
1.273704, 1.500000e+01,1.273704, 0.000000e+00,1.273704, 1.372630e+01,1.273704, 0.000000e+00,1.273704, 1.273703e+00,1.273704, 6.953356e-310,1.273704, 1.000000e+00,
1.297407, 1.500000e+01,1.297407, 0.000000e+00,1.297407, 1.370259e+01,1.297407, 0.000000e+00,1.297407, 1.297407e+00,1.297407, 6.953356e-310,1.297407, 1.000000e+00,
1.321111, 1.500000e+01,1.321111, 0.000000e+00,1.321111, 1.367889e+01,1.321111, 0.000000e+00,1.321111, 1.321110e+00,1.321111, 6.953356e-310,1.321111, 1.000000e+00,
1.344815, 1.500000e+01,1.344815, 0.000000e+00,1.344815, 1.365519e+01,1.344815, 0.000000e+00,1.344815, 1.344814e+00,1.344815, 6.953356e-310,1.344815, 1.000000e+00,
1.368519, 1.500000e+01,1.368519, 0.000000e+00,1.368519, 1.363148e+01,1.368519, 0.000000e+00,1.368519, 1.368518e+00,1.368519, 6.953356e-310,1.368519, 1.000000e+00,
1.392222, 1.500000e+01,1.392222, 0.000000e+00,1.392222, 1.360778e+01,1.392222, 0.000000e+00,1.392222, 1.392221e+00,1.392222, 6.953356e-310,1.392222, 1.000000e+00,
1.415926, 1.500000e+01,1.415926, 0.000000e+00,1.415926, 1.358407e+01,1.415926, 0.000000e+00,1.415926, 1.415925e+00,1.415926, 6.953356e-310,1.415926, 1.000000e+00,
1.439630, 1.500000e+01,1.439630, 0.000000e+00,1.439630, 1.356037e+01,1.439630, 0.000000e+00,1.439630, 1.439629e+00,1.439630, 6.953356e-310,1.439630, 1.000000e+00,
1.463333, 1.500000e+01,1.463333, 0.000000e+00,1.463333, 1.353667e+01,1.463333, 0.000000e+00,1.463333, 1.463332e+00,1.463333, 6.953356e-310,1.463333, 1.000000e+00,
1.487037, 1.500000e+01,1.487037, 0.000000e+00,1.487037, 1.351296e+01,1.487037, 0.000000e+00,1.487037, 1.487036e+00,1.487037, 6.953356e-310,1.487037, 1.000000e+00,
1.510741, 1.500000e+01,1.510741, 0.000000e+00,1.510741, 1.348926e+01,1.510741, 0.000000e+00,1.510741, 1.510740e+00,1.510741, 6.953356e-310,1.510741, 1.000000e+00,
1.534444, 1.500000e+01,1.534444, 0.000000e+00,1.534444, 1.346556e+01,1.534444, 0.000000e+00,1.534444, 1.534443e+00,1.534444, 6.953356e-310,1.534444, 1.000000e+00,
1.558148, 1.500000e+01,1.558148, 0.000000e+00,1.558148, 1.344185e+01,1.558148, 0.000000e+00,1.558148, 1.558147e+00,1.558148, 6.953356e-310,1.558148, 1.000000e+00,
1.581852, 1.500000e+01,1.581852, 0.000000e+00,1.581852, 1.341815e+01,1.581852, 0.000000e+00,1.581852, 1.581851e+00,1.581852, 6.953356e-310,1.581852, 1.000000e+00,
1.605556, 1.500000e+01,1.605556, 0.000000e+00,1.605556, 1.339445e+01,1.605556, 0.000000e+00,1.605556, 1.605555e+00,1.605556, 6.953356e-310,1.605556, 1.000000e+00,
1.629259, 1.500000e+01,1.629259, 0.000000e+00,1.629259, 1.337074e+01,1.629259, 0.000000e+00,1.629259, 1.629258e+00,1.629259, 6.953356e-310,1.629259, 1.000000e+00,
1.652963, 1.500000e+01,1.652963, 0.000000e+00,1.652963, 1.334704e+01,1.652963, 0.000000e+00,1.652963, 1.652962e+00,1.652963, 6.953356e-310,1.652963, 1.000000e+00,
1.676667, 1.500000e+01,1.676667, 0.000000e+00,1.676667, 1.332333e+01,1.676667, 0.000000e+00,1.676667, 1.676666e+00,1.676667, 6.953356e-310,1.676667, 1.000000e+00,
1.700370, 1.500000e+01,1.700370, 0.000000e+00,1.700370, 1.329963e+01,1.700370, 0.000000e+00,1.700370, 1.700369e+00,1.700370, 6.953356e-310,1.700370, 1.000000e+00,
1.724074, 1.500000e+01,1.724074, 0.000000e+00,1.724074, 1.327593e+01,1.724074, 0.000000e+00,1.724074, 1.724073e+00,1.724074, 6.953356e-310,1.724074, 1.000000e+00,
1.747778, 1.500000e+01,1.747778, 0.000000e+00,1.747778, 1.325222e+01,1.747778, 0.000000e+00,1.747778, 1.747777e+00,1.747778, 6.953356e-310,1.747778, 1.000000e+00,
1.771481, 1.500000e+01,1.771481, 0.000000e+00,1.771481, 1.322852e+01,1.771481, 0.000000e+00,1.771481, 1.771480e+00,1.771481, 6.953356e-310,1.771481, 1.000000e+00,
1.795185, 1.500000e+01,1.795185, 0.000000e+00,1.795185, 1.320482e+01,1.795185, 0.000000e+00,1.795185, 1.795184e+00,1.795185, 6.953356e-310,1.795185, 1.000000e+00,
1.818889, 1.500000e+01,1.818889, 0.000000e+00,1.818889, 1.318111e+01,1.818889, 0.000000e+00,1.818889, 1.818888e+00,1.818889, 6.953356e-310,1.818889, 1.000000e+00,
1.842593, 1.500000e+01,1.842593, 0.000000e+00,1.842593, 1.315741e+01,1.842593, 0.000000e+00,1.842593, 1.842591e+00,1.842593, 6.953356e-310,1.842593, 1.000000e+00,
1.866296, 1.500000e+01,1.866296, 0.000000e+00,1.866296, 1.313370e+01,1.866296, 0.000000e+00,1.866296, 1.866295e+00,1.866296, 6.953356e-310,1.866296, 1.000000e+00,
1.890000, 1.500000e+01,1.890000, 0.000000e+00,1.890000, 1.311000e+01,1.890000, 0.000000e+00,1.890000, 1.889999e+00,1.890000, 6.953356e-310,1.890000, 1.000000e+00,
1.913704, 1.500000e+01,1.913704, 0.000000e+00,1.913704, 1.308630e+01,1.913704, 0.000000e+00,1.913704, 1.913702e+00,1.913704, 6.953356e-310,1.913704, 1.000000e+00,
1.937407, 1.500000e+01,1.937407, 0.000000e+00,1.937407, 1.306259e+01,1.937407, 0.000000e+00,1.937407, 1.937406e+00,1.937407, 6.953356e-310,1.937407, 1.000000e+00,
1.961111, 1.500000e+01,1.961111, 0.000000e+00,1.961111, 1.303889e+01,1.961111, 0.000000e+00,1.961111, 1.961110e+00,1.961111, 6.953356e-310,1.961111, 1.000000e+00,
1.984815, 1.500000e+01,1.984815, 0.000000e+00,1.984815, 1.301519e+01,1.984815, 0.000000e+00,1.984815, 1.984814e+00,1.984815, 6.953356e-310,1.984815, 1.000000e+00,
2.008519, 1.500000e+01,2.008519, 0.000000e+00,2.008519, 1.299148e+01,2.008519, 0.000000e+00,2.008519, 2.008517e+00,2.008519, 6.953356e-310,2.008519, 1.000000e+00,
2.032222, 1.500000e+01,2.032222, 0.000000e+00,2.032222, 1.296778e+01,2.032222, 0.000000e+00,2.032222, 2.032221e+00,2.032222, 6.953356e-310,2.032222, 1.000000e+00,
2.055926, 1.500000e+01,2.055926, 0.000000e+00,2.055926, 1.294408e+01,2.055926, 0.000000e+00,2.055926, 2.055925e+00,2.055926, 6.953356e-310,2.055926, 1.000000e+00,
2.079630, 1.500000e+01,2.079630, 0.000000e+00,2.079630, 1.292037e+01,2.079630, 0.000000e+00,2.079630, 2.079628e+00,2.079630, 6.953356e-310,2.079630, 1.000000e+00,
2.103333, 1.500000e+01,2.103333, 0.000000e+00,2.103333, 1.289667e+01,2.103333, 0.000000e+00,2.103333, 2.103332e+00,2.103333, 6.953356e-310,2.103333, 1.000000e+00,
2.127037, 1.500000e+01,2.127037, 0.000000e+00,2.127037, 1.287296e+01,2.127037, 0.000000e+00,2.127037, 2.127036e+00,2.127037, 6.953356e-310,2.127037, 1.000000e+00,
2.150741, 1.500000e+01,2.150741, 0.000000e+00,2.150741, 1.284926e+01,2.150741, 0.000000e+00,2.150741, 2.150739e+00,2.150741, 6.953356e-310,2.150741, 1.000000e+00,
2.174444, 1.500000e+01,2.174444, 0.000000e+00,2.174444, 1.282556e+01,2.174444, 0.000000e+00,2.174444, 2.174443e+00,2.174444, 6.953356e-310,2.174444, 1.000000e+00,
2.198148, 1.500000e+01,2.198148, 0.000000e+00,2.198148, 1.280185e+01,2.198148, 0.000000e+00,2.198148, 2.198147e+00,2.198148, 6.953356e-310,2.198148, 1.000000e+00,
2.221852, 1.500000e+01,2.221852, 0.000000e+00,2.221852, 1.277815e+01,2.221852, 0.000000e+00,2.221852, 2.221850e+00,2.221852, 6.953356e-310,2.221852, 1.000000e+00,
2.245556, 1.500000e+01,2.245556, 0.000000e+00,2.245556, 1.275445e+01,2.245556, 0.000000e+00,2.245556, 2.245554e+00,2.245556, 6.953356e-310,2.245556, 1.000000e+00,
2.269259, 1.500000e+01,2.269259, 0.000000e+00,2.269259, 1.273074e+01,2.269259, 0.000000e+00,2.269259, 2.269258e+00,2.269259, 6.953356e-310,2.269259, 1.000000e+00,
2.292963, 1.500000e+01,2.292963, 0.000000e+00,2.292963, 1.270704e+01,2.292963, 0.000000e+00,2.292963, 2.292961e+00,2.292963, 6.953356e-310,2.292963, 1.000000e+00,
2.316667, 1.500000e+01,2.316667, 0.000000e+00,2.316667, 1.268333e+01,2.316667, 0.000000e+00,2.316667, 2.316665e+00,2.316667, 6.953356e-310,2.316667, 1.000000e+00,
2.340370, 1.500000e+01,2.340370, 0.000000e+00,2.340370, 1.265963e+01,2.340370, 0.000000e+00,2.340370, 2.340369e+00,2.340370, 6.953356e-310,2.340370, 1.000000e+00,
2.364074, 1.500000e+01,2.364074, 0.000000e+00,2.364074, 1.263593e+01,2.364074, 0.000000e+00,2.364074, 2.364073e+00,2.364074, 6.953356e-310,2.364074, 1.000000e+00,
2.387778, 1.500000e+01,2.387778, 0.000000e+00,2.387778, 1.261222e+01,2.387778, 0.000000e+00,2.387778, 2.387776e+00,2.387778, 6.953356e-310,2.387778, 1.000000e+00,
2.411481, 1.500000e+01,2.411481, 0.000000e+00,2.411481, 1.258852e+01,2.411481, 0.000000e+00,2.411481, 2.411480e+00,2.411481, 6.953356e-310,2.411481, 1.000000e+00,
2.435185, 1.500000e+01,2.435185, 0.000000e+00,2.435185, 1.256482e+01,2.435185, 0.000000e+00,2.435185, 2.435184e+00,2.435185, 6.953356e-310,2.435185, 1.000000e+00,
2.458889, 1.500000e+01,2.458889, 0.000000e+00,2.458889, 1.254111e+01,2.458889, 0.000000e+00,2.458889, 2.458887e+00,2.458889, 6.953356e-310,2.458889, 1.000000e+00,
2.482593, 1.500000e+01,2.482593, 0.000000e+00,2.482593, 1.251741e+01,2.482593, 0.000000e+00,2.482593, 2.482591e+00,2.482593, 6.953356e-310,2.482593, 1.000000e+00,
2.506296, 1.500000e+01,2.506296, 0.000000e+00,2.506296, 1.249371e+01,2.506296, 0.000000e+00,2.506296, 2.506295e+00,2.506296, 6.953356e-310,2.506296, 1.000000e+00,
2.530000, 1.500000e+01,2.530000, 0.000000e+00,2.530000, 1.247000e+01,2.530000, 0.000000e+00,2.530000, 2.529998e+00,2.530000, 6.953356e-310,2.530000, 1.000000e+00,
2.553704, 1.500000e+01,2.553704, 0.000000e+00,2.553704, 1.244630e+01,2.553704, 0.000000e+00,2.553704, 2.553702e+00,2.553704, 6.953356e-310,2.553704, 1.000000e+00,
2.577407, 1.500000e+01,2.577407, 0.000000e+00,2.577407, 1.242259e+01,2.577407, 0.000000e+00,2.577407, 2.577406e+00,2.577407, 6.953356e-310,2.577407, 1.000000e+00,
2.601111, 1.500000e+01,2.601111, 0.000000e+00,2.601111, 1.239889e+01,2.601111, 0.000000e+00,2.601111, 2.601109e+00,2.601111, 6.953356e-310,2.601111, 1.000000e+00,
2.624815, 1.500000e+01,2.624815, 0.000000e+00,2.624815, 1.237519e+01,2.624815, 0.000000e+00,2.624815, 2.624813e+00,2.624815, 6.953356e-310,2.624815, 1.000000e+00,
2.648519, 1.500000e+01,2.648519, 0.000000e+00,2.648519, 1.235148e+01,2.648519, 0.000000e+00,2.648519, 2.648517e+00,2.648519, 6.953356e-310,2.648519, 1.000000e+00,
2.672222, 1.500000e+01,2.672222, 0.000000e+00,2.672222, 1.232778e+01,2.672222, 0.000000e+00,2.672222, 2.672220e+00,2.672222, 6.953356e-310,2.672222, 1.000000e+00,
2.695926, 1.500000e+01,2.695926, 0.000000e+00,2.695926, 1.230408e+01,2.695926, 0.000000e+00,2.695926, 2.695924e+00,2.695926, 6.953356e-310,2.695926, 1.000000e+00,
2.719630, 1.500000e+01,2.719630, 0.000000e+00,2.719630, 1.228037e+01,2.719630, 0.000000e+00,2.719630, 2.719628e+00,2.719630, 6.953356e-310,2.719630, 1.000000e+00,
2.743333, 1.500000e+01,2.743333, 0.000000e+00,2.743333, 1.225667e+01,2.743333, 0.000000e+00,2.743333, 2.743332e+00,2.743333, 6.953356e-310,2.743333, 1.000000e+00,
2.767037, 1.500000e+01,2.767037, 0.000000e+00,2.767037, 1.223296e+01,2.767037, 0.000000e+00,2.767037, 2.767035e+00,2.767037, 6.953356e-310,2.767037, 1.000000e+00,
2.790741, 1.500000e+01,2.790741, 0.000000e+00,2.790741, 1.220926e+01,2.790741, 0.000000e+00,2.790741, 2.790739e+00,2.790741, 6.953356e-310,2.790741, 1.000000e+00,
2.814444, 1.500000e+01,2.814444, 0.000000e+00,2.814444, 1.218556e+01,2.814444, 0.000000e+00,2.814444, 2.814443e+00,2.814444, 6.953356e-310,2.814444, 1.000000e+00,
2.838148, 1.500000e+01,2.838148, 0.000000e+00,2.838148, 1.216185e+01,2.838148, 0.000000e+00,2.838148, 2.838146e+00,2.838148, 6.953356e-310,2.838148, 1.000000e+00,
2.861852, 1.500000e+01,2.861852, 0.000000e+00,2.861852, 1.213815e+01,2.861852, 0.000000e+00,2.861852, 2.861850e+00,2.861852, 6.953356e-310,2.861852, 1.000000e+00,
2.885556, 1.500000e+01,2.885556, 0.000000e+00,2.885556, 1.211445e+01,2.885556, 0.000000e+00,2.885556, 2.885554e+00,2.885556, 6.953356e-310,2.885556, 1.000000e+00,
2.909259, 1.500000e+01,2.909259, 0.000000e+00,2.909259, 1.209074e+01,2.909259, 0.000000e+00,2.909259, 2.909257e+00,2.909259, 6.953356e-310,2.909259, 1.000000e+00,
2.932963, 1.500000e+01,2.932963, 0.000000e+00,2.932963, 1.206704e+01,2.932963, 0.000000e+00,2.932963, 2.932961e+00,2.932963, 6.953356e-310,2.932963, 1.000000e+00,
2.956667, 1.500000e+01,2.956667, 0.000000e+00,2.956667, 1.204334e+01,2.956667, 0.000000e+00,2.956667, 2.956665e+00,2.956667, 6.953356e-310,2.956667, 1.000000e+00,
2.980370, 1.500000e+01,2.980370, 0.000000e+00,2.980370, 1.201963e+01,2.980370, 0.000000e+00,2.980370, 2.980368e+00,2.980370, 6.953356e-310,2.980370, 1.000000e+00,
3.004074, 1.500000e+01,3.004074, 0.000000e+00,3.004074, 1.199593e+01,3.004074, 0.000000e+00,3.004074, 3.004072e+00,3.004074, 6.953356e-310,3.004074, 1.000000e+00,
3.027778, 1.500000e+01,3.027778, 0.000000e+00,3.027778, 1.197222e+01,3.027778, 0.000000e+00,3.027778, 3.027776e+00,3.027778, 6.953356e-310,3.027778, 1.000000e+00,
3.051481, 1.500000e+01,3.051481, 0.000000e+00,3.051481, 1.194852e+01,3.051481, 0.000000e+00,3.051481, 3.051479e+00,3.051481, 6.953356e-310,3.051481, 1.000000e+00,
3.075185, 1.500000e+01,3.075185, 0.000000e+00,3.075185, 1.192482e+01,3.075185, 0.000000e+00,3.075185, 3.075183e+00,3.075185, 6.953356e-310,3.075185, 1.000000e+00,
3.098889, 1.500000e+01,3.098889, 0.000000e+00,3.098889, 1.190111e+01,3.098889, 0.000000e+00,3.098889, 3.098887e+00,3.098889, 6.953356e-310,3.098889, 1.000000e+00,
3.122593, 1.500000e+01,3.122593, 0.000000e+00,3.122593, 1.187741e+01,3.122593, 0.000000e+00,3.122593, 3.122591e+00,3.122593, 6.953356e-310,3.122593, 1.000000e+00,
3.146296, 1.500000e+01,3.146296, 0.000000e+00,3.146296, 1.185371e+01,3.146296, 0.000000e+00,3.146296, 3.146294e+00,3.146296, 6.953356e-310,3.146296, 1.000000e+00,
3.170000, 1.500000e+01,3.170000, 0.000000e+00,3.170000, 1.183000e+01,3.170000, 0.000000e+00,3.170000, 3.169998e+00,3.170000, 6.953356e-310,3.170000, 1.000000e+00,
3.193704, 1.500000e+01,3.193704, 0.000000e+00,3.193704, 1.180630e+01,3.193704, 0.000000e+00,3.193704, 3.193702e+00,3.193704, 6.953356e-310,3.193704, 1.000000e+00,
3.217407, 1.500000e+01,3.217407, 0.000000e+00,3.217407, 1.178259e+01,3.217407, 0.000000e+00,3.217407, 3.217405e+00,3.217407, 6.953356e-310,3.217407, 1.000000e+00,
3.241111, 1.500000e+01,3.241111, 0.000000e+00,3.241111, 1.175889e+01,3.241111, 0.000000e+00,3.241111, 3.241109e+00,3.241111, 6.953356e-310,3.241111, 1.000000e+00,
3.264815, 1.500000e+01,3.264815, 0.000000e+00,3.264815, 1.173519e+01,3.264815, 0.000000e+00,3.264815, 3.264813e+00,3.264815, 6.953356e-310,3.264815, 1.000000e+00,
